id,artist_name,caption,url,description
1144,"Ellis, Edwin John",Happy days of innocence.,https://www.oldbookillustrations.com/illustrations/days-innocence/,"A mare and a donkey are dancing together in a pasture standing on their hind legs, their forelegs touching each other’s."
1145,"Broux, P., Férat, Jules",Interior of a carbonated water factory.,https://www.oldbookillustrations.com/illustrations/carbonated-water-factory/,"Interior view of a workshop in a carbonated water factory showing workers filling soda siphons, putting them in wooden boxes, and carrying the boxes way.
The caption reads in the original French: Intérieur d’une fabrique d’eau de seltz."
1146,"Sickert, Walter",Portrait of Aubrey Beardsley.,https://www.oldbookillustrations.com/illustrations/aubrey-beardsley/,Full-length portrait of Aubrey Beardsley as seen from the side with a cane and a hat (?) in one hand.
1147,"Férat, Jules","Public wash house, Paris.",https://www.oldbookillustrations.com/illustrations/public-wash-house/,"Interior view of a public Wash house showing women doing laundry, a man behind a counter, sheets on trestle legs, and large wooden vats.
The caption reads in the original French: Un lavoir public, à Paris."
1148,"Cruikshank, George",Mr. Claypole as he appeared when his master was out.,https://www.oldbookillustrations.com/illustrations/claypole/,A man sits nonchalantly at a table with a knife and a slice of bread in his hands and chats with a maid who opens an oyster for him as a visitor in a beadle’s hat peeps at a window.
1149,"Cruikshank, George",The burglary.,https://www.oldbookillustrations.com/illustrations/burglary/,A boy stands in the middle of a laundry cellar and gets shot in the arm by one of the two men bursting through the door as a third one pokes his head through a window.
1150,"Beardsley, Aubrey",The slippers of Cinderella.,https://www.oldbookillustrations.com/illustrations/slippers-ciderella/,"A young woman wearing a white dress and a feathered bow in her hair is seen from the side standing in a park. This illustration comes with the following caption, attributed to Hector Sandus:
For you must have all heard of the Princess Cinderella with her slim feet and shining slippers. She was beloved by Prince ******, who married her, but she died soon afterwards, poisoned (according to Dr. Gerschovius) by her elder sister Arabella, with powdered glass. It was ground I suspect from those very slippers she danced in at the famous ball. For the slippers of Cinderella have never been found since. They are not at Cluny."
1151,"Broux, P.",Savaresse's machine with oscillating cylinder.,https://www.oldbookillustrations.com/illustrations/carbonated-water-device/,"A man operates a machine for making carbonated water and is about to fill a bottle. The large cylinder J is filled with water, the tank A with sulfuric acid, and the tube B with calcium carbonate.
The caption reads in the original French: Appareil de Savaresse à cylindre oscillant."
1152,"Broux, P.","Cross section of the water tower, or cistern at the porte Guillaume, Dijon.",https://www.oldbookillustrations.com/illustrations/water-tower/,"Cross section of a water tower in Dijon, France. The structure was designed by Henry Darcy to provide running water to the 29 000 inhabitants of Dijon, which was achieved in 1838. It is located in what is now Darcy Park (jardin Darcy), named after the engineer.
The caption reads in the original French: Coupe transversale du château d’eau, ou réservoir de la porte Guillaume, à Dijon."
1153,"Broux, P.",The Chaillot Water Pump.,https://www.oldbookillustrations.com/illustrations/water-pump-chaillot/,"Interior view of the water pump at Chaillot, now a part of Paris. It was located near the place de l’Alma and drew water from the Seine, which was then forced to the cisterns of the Chaillot Hill. The pump was initially powered by two Newcomen engines, named the Constantine and the Augustine after the project engineers, Jacques-Constantin and Auguste-Charles Périer. It remained in use from 1781 to 1900.
The caption reads in the original French: La pompe à feu de Chaillot."
1154,"Broux, P.","Artesian well at Grenelle, Paris.",https://www.oldbookillustrations.com/illustrations/grenelle-artesian-well/,"Elevation of the fountain tapping into the artesian well located in Grenelle, a neighborhood in southwestern Paris. The 138 ft (42 m) tall column was erected place de Breteuil in 1858 and taken down in 1903.
The caption reads in the original French: Puits artésien de Grenelle, à Paris."
1155,"Sargent, John Singer",Portrait of Henry James.,https://www.oldbookillustrations.com/illustrations/henry-james/,Sketched profile portrait of Henry James with a handwritten dedication by John S. Sargent.
1156,"Beardsley, Aubrey",Portrait of Madame Réjane.,https://www.oldbookillustrations.com/illustrations/rejane/,"Full-length portrait of Gabrielle Réjane as seen from the side. Réjane was French stage actress, active from around 1875 to her death in 1920."
1157,Unknown,Circular tailpiece with animal head.,https://www.oldbookillustrations.com/illustrations/tailpiece-animal-head/,A stylized animal head is enclosed in a circle made of the bodies of snake-like creatures with mammal’s (dog’s?) heads.
1158,Unknown,Medieval initial T.,https://www.oldbookillustrations.com/illustrations/medieval-initial-t/,"Wood engraving reproduction of a hand-drawn initial T showing a winged creature with two legs and a dragon-like head, and foliated ornaments."
1159,"Beardsley, Aubrey",The comedy-ballet of Marionnettes as performed by the troupe of the Théâtre Impossible (3).,https://www.oldbookillustrations.com/illustrations/comedy-marionnettes-3/,"A woman in a black dress and holding a face mask behind her back shares the stage with two other comedians, one of which wears horns and a beard, as musicians play in the orchestra pit."
1160,"Beardsley, Aubrey",The comedy-ballet of Marionnettes as performed by the troupe of the Théâtre Impossible (2).,https://www.oldbookillustrations.com/illustrations/comedy-marionnettes-2/,Two women are seen on stage talking together as an impish character points at them from the orchestra pit.
1161,"Beardsley, Aubrey","Title page illustration for the ""Yellow Book,"" vol. 2.",https://www.oldbookillustrations.com/illustrations/yellow-book-2-title/,Illustration for the title page of the second volume of the Yellow Book showing a woman with a feathered hat walking in a park.
1162,"Beardsley, Aubrey","Front cover of the ""Yellow Book,"" vol. 2, July 1894.",https://www.oldbookillustrations.com/illustrations/yellow-book-2-cover/,"Front cover of the second issue of the Yellow Book showing a three-quarter view of a woman’s face, a bookcase, and a background of stylized tulips."
1163,Unknown,Calligraphed initial J.,https://www.oldbookillustrations.com/illustrations/calligraphed-initial-j/,Wood engraving reproduction of a calligraphed initial J in heavily flourished sixteenth-century style.
1164,"Beardsley, Aubrey",The comedy-ballet of Marionnettes as performed by the troupe of the Théâtre Impossible (1).,https://www.oldbookillustrations.com/illustrations/comedy-marionnettes-1/,A woman in an ornate black dress gives the viewer a side look as a short character in a Pierrot costume and Oriental-looking hat stands behind her.
1165,Unknown,Calligraphed initial D.,https://www.oldbookillustrations.com/illustrations/calligraphed-initial-d/,"Wood engraving reproduction of a calligraphed initial D in elegantly flourished late fifteenth, or sixteenth-century style."
1166,"Beardsley, Aubrey",Garçons de café.,https://www.oldbookillustrations.com/illustrations/garcons-cafe/,"Three waiters in their working attire stand side by side, one of them bald and clean-shaven, another wearing bushy side whiskers."
1167,Unknown,Medieval Initial P,https://www.oldbookillustrations.com/illustrations/medieval-p-initial/,Wood engraving reproduction of a hand-drawn capital P showing interlace patterns as well as foliated and geometric ornaments.
1168,Unknown,Carolingian initial A.,https://www.oldbookillustrations.com/illustrations/carolingian-a-initial/,"Wood engraving reproduction of a hand-drawn Carolingian initial A showing figures, interlace patterns, and foliated ornaments. "
1169,Unknown,Illustrated title with classical ornamentation,https://www.oldbookillustrations.com/illustrations/ornementation-manuscripts/,"Title page of Histoire de l’ornementation des manuscrits (History of manuscript ornamentation) showing classical ornaments including putti, architectural elements such as columns and cartouches, and blackletter type. "
1170,"Robida, Albert",Château d'Ussé,https://www.oldbookillustrations.com/illustrations/chateau-usse/,"View of the château d’Ussé showing a bridge and a woman with a little girl in the foreground. This castle is located in the Loire Valley.
The caption reads in the original French: Le Château d’Ussé. "
1171,"Burne-Jones, Edward Coley","And in a ship all steereless, God woot,
They han hir set and biddeth hire lerne saille.",https://www.oldbookillustrations.com/illustrations/ship-steereless/,"An anxious-looking woman stands in a narrow boat drifting on a stormy sea, surrounded by birds."
